955932419605061633	25279117	null_hashtag	epigmenioibarra 	nullLocation	null_timeZone	24	0	rt epigmenioibarra presentan la ruta del fraude en el senado y explican como bansefi clono a los damnificados del sismo la corrupcion…	Tue Jan 23 22:37:03 +0000 2018	nullLabel	terremoto
955932435266527233	25279117	null_hashtag	null_userMentions	nullLocation	null_timeZone	7524	0	levantan alerta de tsunami tras fuerte terremoto que se produjo en el golfo de alaska 	Tue Jan 23 22:37:07 +0000 2018	nullLabel	terremoto
955932441679720451	25279117	fpentodoelperu 	alearamayogaona 	nullLocation	null_timeZone	100	0	rt alearamayogaona #fpentodoelperu  pm estamos recorriendo la provincia de caraveli a la altura de chala vamos llevando ayuda a lo…	Tue Jan 23 22:37:09 +0000 2018	nullLabel	terremoto
955932455432871936	25279117	null_hashtag	null_userMentions	nullLocation	null_timeZone	146	0	estudiantes de juchitan siguen sin tomar clases por falta de apoyo tras el sismo 	Tue Jan 23 22:37:12 +0000 2018	nullLabel	terremoto
955932487330430976	25279117	urgente alaska tsunami 	dw_espanol 	nullLocation	null_timeZone	42	0	rt dwespanol #urgente  terremoto de magnitud  sacude las costas de #alaska se emitio alerta de #tsunami para toda la costa oeste de…	Tue Jan 23 22:37:20 +0000 2018	nullLabel	terremoto
955932524760281088	25279117	null_hashtag	epigmenioibarra 	nullLocation	null_timeZone	14	0	rt epigmenioibarra presentan la ruta del fraude en el senado y explican como bansefi clono a los damnificados del sismo la corrupcion…	Tue Jan 23 22:37:28 +0000 2018	nullLabel	terremoto
955932546595991552	25279117	null_hashtag	__andy27 	nullLocation	null_timeZone	498	0	rt andy prix si un perro esta haciendo verga a un familiar mio no me tiembla la mano para destazarlo a ese hp me vale verga la dobl…	Tue Jan 23 22:37:34 +0000 2018	nullLabel	terremoto
955932563356422145	25279117	null_hashtag	null_userMentions	nullLocation	null_timeZone	154	0	el astrologo que predijo el reciente terremoto en alaska advierte de la inminente llegada del big one 	Tue Jan 23 22:37:38 +0000 2018	nullLabel	terremoto
955932610471096320	25279117	null_hashtag	null_userMentions	nullLocation	null_timeZone	37210	0	procuraduria advierte de posibles edificaciones maquilladas despues del terremoto de   	Tue Jan 23 22:37:49 +0000 2018	nullLabel	terremoto
955932619170074624	25279117	null_hashtag	albasamper01 	nullLocation	null_timeZone	259	0	rt albasamper si vuelves me tiembla la estabilidad	Tue Jan 23 22:37:51 +0000 2018	nullLabel	terremoto
955932622080958465	25279117	null_hashtag	sebastianpinera 	nullLocation	null_timeZone	150	0	sebastianpinera nombre a sus  ladrones y terremoto y alerta de tsunami en usa muere nicanor parra y el actor m… 	Tue Jan 23 22:37:52 +0000 2018	nullLabel	terremoto
955932629555138563	25279117	mundo 	vozdelpuebloco_ 	nullLocation	null_timeZone	23	0	rt vozdelpuebloco #mundo terremoto de  grados en alaska genero alerta de tsunami en el pacifico  …	Tue Jan 23 22:37:53 +0000 2018	nullLabel	terremoto
955932631492947968	25279117	null_hashtag	fugobam_mx 	nullLocation	null_timeZone	354	0	rt fugobammx reconocimiento a la sociedad mexicana por su respuesta ante el terremoto del sep 	Tue Jan 23 22:37:54 +0000 2018	nullLabel	terremoto
955932644826591232	25279117	null_hashtag	lauraanbw tamara_suju 	nullLocation	null_timeZone	8789	0	rt lauraanbw tamarasuju ya la mud sabia que esto venia ese fue el negociado porque creen que andan todos lanzandose a candidatos co…	Tue Jan 23 22:37:57 +0000 2018	nullLabel	terremoto
955932309223591937	25279116	cot 	eduardofeijoo 	nullLocation	null_timeZone	193	0	rt eduardofeijoo lostroncosen recorrida preventiva el #cot🚔 identifico a un 🙍‍♂️quien poseia entre sus prendas una replica de arma de…	Tue Jan 23 22:36:37 +0000 2018	nullLabel	terremoto
